,0,1,2,3
2628,392_4.mat,140.0,40.0,621
2629,392_7.mat,120.0,10.0,580
2630,392_8.mat,40.0,-30.0,424
2631,395_5.mat,-80.0,-30.0,196
2632,3960_40.mat,-80.0,-20.0,197
2633,396_11.mat,-60.0,-20.0,235
2634,396_12.mat,130.0,-30.0,595
2635,396_18.mat,-80.0,-30.0,196
2636,396_22.mat,-110.0,50.0,147
2637,396_33.mat,70.0,40.0,488
2638,396_36.mat,150.0,30.0,639
2639,396_4.mat,130.0,-20.0,596
2640,396_6.mat,100.0,-40.0,537
2641,396_9.mat,-100.0,40.0,165
2642,399_19.mat,120.0,10.0,580
2643,399_21.mat,110.0,-20.0,558
2644,399_7.mat,130.0,20.0,600
2645,39_1.mat,-100.0,-30.0,158
2646,39_13.mat,-100.0,40.0,165
2647,39_3.mat,160.0,-10.0,654
2648,39_39.mat,90.0,-10.0,521
2649,3_1.mat,120.0,-30.0,576
2650,3_3.mat,110.0,70.0,567
2651,4000_40.mat,100.0,-20.0,539
2652,400_10.mat,-100.0,-20.0,159
2653,400_16.mat,140.0,70.0,624
2654,400_20.mat,30.0,-60.0,402
2655,400_25.mat,60.0,-40.0,461
2656,400_4.mat,160.0,-60.0,649
2657,400_40.mat,100.0,-30.0,538
2658,400_5.mat,60.0,-40.0,461
2659,400_8.mat,-100.0,50.0,166
2660,402_6.mat,-140.0,80.0,93
2661,403_13.mat,-110.0,20.0,144
2662,403_31.mat,-80.0,10.0,200
2663,405_15.mat,-30.0,-60.0,288
2664,405_27.mat,110.0,-20.0,558
2665,405_5.mat,-100.0,20.0,163
2666,405_9.mat,-60.0,60.0,243
2667,406_14.mat,100.0,30.0,544
2668,406_29.mat,-0.0,20.0,353
2669,406_7.mat,-50.0,50.0,261
2670,407_11.mat,-50.0,-40.0,252
2671,407_37.mat,-170.0,-90.0,19
2672,408_12.mat,-120.0,-20.0,121
2673,408_17.mat,-130.0,10.0,105
2674,408_24.mat,60.0,-40.0,461
2675,408_34.mat,70.0,30.0,487
2676,408_6.mat,160.0,50.0,660
2677,408_8.mat,-150.0,40.0,70
2678,40_1.mat,-100.0,-30.0,158
2679,40_10.mat,-130.0,60.0,110
2680,40_2.mat,-80.0,20.0,201
2681,40_20.mat,110.0,40.0,564
2682,40_4.mat,150.0,-70.0,629
2683,40_40.mat,-80.0,-20.0,197
2684,40_5.mat,0.0,-40.0,347
2685,40_8.mat,30.0,50.0,413
2686,410_10.mat,-100.0,40.0,165
2687,410_5.mat,-70.0,-40.0,214
2688,413_7.mat,50.0,30.0,449
2689,414_18.mat,60.0,10.0,466
2690,414_23.mat,50.0,-30.0,443
2691,414_6.mat,80.0,60.0,509
2692,414_9.mat,-60.0,10.0,238
2693,415_5.mat,-90.0,-10.0,179
2694,416_13.mat,-60.0,-0.0,237
2695,416_16.mat,100.0,60.0,547
2696,416_26.mat,-170.0,-60.0,22
2697,416_32.mat,-90.0,-40.0,176
2698,416_8.mat,-10.0,-60.0,326
2699,418_11.mat,20.0,60.0,395
2700,418_19.mat,-120.0,-60.0,117
2701,418_22.mat,-100.0,-20.0,159
2702,418_38.mat,-0.0,60.0,357
2703,41_1.mat,-60.0,-70.0,230
2704,420_10.mat,-120.0,40.0,127
2705,420_12.mat,0.0,40.0,355
2706,420_14.mat,-170.0,-60.0,22
2707,420_15.mat,-60.0,-50.0,232
2708,420_20.mat,0.0,0.0,351
2709,420_21.mat,-160.0,-60.0,41
2710,420_28.mat,100.0,-60.0,535
2711,420_30.mat,-60.0,70.0,244
2712,420_35.mat,150.0,-40.0,632
2713,420_5.mat,120.0,-20.0,577
2714,420_6.mat,50.0,60.0,452
2715,420_7.mat,-60.0,-20.0,235
2716,423_9.mat,50.0,30.0,449
2717,424_8.mat,-30.0,40.0,298
2718,425_17.mat,80.0,-40.0,499
2719,425_25.mat,60.0,-20.0,463
2720,425_5.mat,0.0,30.0,354
2721,426_6.mat,90.0,20.0,524
2722,427_7.mat,50.0,20.0,448
2723,429_11.mat,90.0,-70.0,515
2724,429_13.mat,10.0,-40.0,366
2725,429_33.mat,60.0,60.0,471
2726,429_39.mat,-110.0,30.0,145
2727,42_1.mat,110.0,-90.0,551
2728,42_14.mat,-130.0,50.0,109
2729,42_2.mat,110.0,20.0,562
2730,42_21.mat,-40.0,-80.0,267
2731,42_3.mat,-90.0,-60.0,174
2732,42_6.mat,-180.0,-60.0,3
2733,42_7.mat,-40.0,20.0,277
2734,430_10.mat,-90.0,-50.0,175
2735,430_5.mat,-40.0,-20.0,273
2736,432_12.mat,-140.0,20.0,87
2737,432_16.mat,130.0,-60.0,592
2738,432_18.mat,60.0,-80.0,457
2739,432_24.mat,60.0,10.0,466
2740,432_27.mat,110.0,10.0,561
2741,432_36.mat,-80.0,-50.0,194
2742,432_6.mat,80.0,40.0,507
2743,432_8.mat,-70.0,40.0,222
2744,432_9.mat,-110.0,40.0,146
2745,434_14.mat,-110.0,20.0,144
2746,434_31.mat,-60.0,-60.0,231
2747,434_7.mat,110.0,-60.0,554
2748,435_15.mat,20.0,-50.0,384
2749,435_29.mat,110.0,70.0,567
2750,435_5.mat,-150.0,-50.0,61
2751,437_19.mat,120.0,-20.0,577
2752,437_23.mat,130.0,10.0,599
2753,438_6.mat,80.0,-40.0,499
2754,43_1.mat,-100.0,-70.0,154
2755,440_10.mat,-100.0,60.0,167
2756,440_11.mat,80.0,0.0,503
2757,440_20.mat,-130.0,40.0,108
2758,440_22.mat,-60.0,-20.0,235
2759,440_40.mat,-100.0,40.0,165
2760,440_5.mat,-150.0,-50.0,61
2761,440_8.mat,70.0,60.0,490
2762,441_21.mat,-150.0,60.0,72
2763,441_7.mat,-60.0,0.0,237
2764,441_9.mat,-60.0,-60.0,231
2765,442_13.mat,150.0,10.0,637
2766,442_17.mat,-110.0,-20.0,140
2767,442_26.mat,100.0,-10.0,540
2768,442_34.mat,-100.0,80.0,169
2769,444_12.mat,70.0,-50.0,479
2770,444_37.mat,-90.0,60.0,186
2771,444_6.mat,130.0,60.0,604
2772,445_5.mat,50.0,-10.0,445
2773,448_14.mat,-110.0,-40.0,138
2774,448_16.mat,20.0,60.0,395
2775,448_28.mat,-30.0,-40.0,290
2776,448_32.mat,0.0,70.0,358
2777,448_7.mat,-20.0,-50.0,308
2778,448_8.mat,80.0,50.0,508
2779,44_1.mat,80.0,60.0,509
2780,44_11.mat,90.0,-50.0,517
2781,44_2.mat,-110.0,-60.0,136
2782,44_22.mat,-20.0,-50.0,308
2783,44_4.mat,110.0,10.0,561
2784,450_10.mat,-110.0,10.0,143
2785,450_15.mat,-20.0,-10.0,312
2786,450_18.mat,-80.0,-10.0,198
2787,450_25.mat,90.0,40.0,526
2788,450_30.mat,-50.0,40.0,260
2789,450_5.mat,-180.0,30.0,12
2790,450_6.mat,-80.0,60.0,205
2791,450_9.mat,-0.0,-40.0,347
2792,451_11.mat,-20.0,20.0,315
2793,455_13.mat,140.0,40.0,621
2794,455_35.mat,-140.0,-40.0,81
2795,455_5.mat,-40.0,0.0,275
2796,455_7.mat,-20.0,60.0,319
2797,456_12.mat,-100.0,20.0,163
2798,456_19.mat,140.0,-0.0,617
2799,456_24.mat,-110.0,60.0,148
2800,456_38.mat,140.0,-70.0,610
2801,456_6.mat,-140.0,30.0,88
2802,456_8.mat,-60.0,0.0,237
2803,459_17.mat,80.0,0.0,503
2804,459_27.mat,130.0,-0.0,598
2805,459_9.mat,-100.0,20.0,163
2806,45_1.mat,-100.0,-60.0,155
2807,45_15.mat,50.0,20.0,448
2808,45_3.mat,170.0,30.0,677
2809,45_5.mat,-100.0,30.0,164
2810,45_9.mat,-110.0,80.0,150
2811,460_10.mat,100.0,60.0,547
2812,460_20.mat,-90.0,-50.0,175
2813,460_23.mat,100.0,0.0,541
2814,460_5.mat,40.0,70.0,434
2815,462_11.mat,80.0,-70.0,496
2816,462_14.mat,120.0,-30.0,576
2817,462_21.mat,70.0,10.0,485
2818,462_22.mat,100.0,-60.0,535
2819,462_33.mat,-120.0,-40.0,119
2820,462_6.mat,140.0,-70.0,610
2821,462_7.mat,-20.0,50.0,318
2822,464_16.mat,120.0,-20.0,577
2823,464_29.mat,-70.0,0.0,218
2824,464_8.mat,60.0,-20.0,463
2825,465_15.mat,60.0,40.0,469
2826,465_31.mat,80.0,-40.0,499
2827,465_5.mat,-70.0,-20.0,216
2828,468_12.mat,100.0,0.0,541
2829,468_13.mat,-80.0,-0.0,199
2830,468_18.mat,-70.0,-30.0,215
2831,468_26.mat,90.0,60.0,528
2832,468_36.mat,-170.0,-70.0,21
2833,468_39.mat,-70.0,-10.0,217
2834,468_6.mat,-70.0,60.0,224
2835,468_9.mat,120.0,-20.0,577
2836,469_7.mat,100.0,-10.0,540
2837,46_1.mat,80.0,50.0,508
2838,46_2.mat,100.0,40.0,545
2839,46_23.mat,120.0,30.0,582
2840,470_10.mat,-90.0,-50.0,175
2841,470_5.mat,-50.0,-20.0,254
2842,472_8.mat,-10.0,-30.0,329
2843,473_11.mat,100.0,20.0,543
2844,474_6.mat,110.0,60.0,566
2845,475_19.mat,-140.0,10.0,86
2846,475_25.mat,-130.0,-70.0,97
2847,475_5.mat,-60.0,-40.0,233
2848,476_14.mat,90.0,20.0,524
2849,476_17.mat,130.0,-70.0,591
2850,476_28.mat,0.0,80.0,359
2851,476_34.mat,40.0,-70.0,420
2852,476_7.mat,160.0,80.0,663
2853,477_9.mat,90.0,10.0,523
2854,47_1.mat,-70.0,-0.0,218
2855,480_10.mat,-90.0,80.0,188
2856,480_12.mat,-70.0,-50.0,213
2857,480_15.mat,-20.0,20.0,315
2858,480_16.mat,-40.0,50.0,280
2859,480_20.mat,-50.0,60.0,262
2860,480_24.mat,140.0,20.0,619
2861,480_30.mat,100.0,-60.0,535
2862,480_32.mat,170.0,-20.0,672
2863,480_40.mat,80.0,-20.0,501
2864,480_5.mat,10.0,-60.0,364
2865,480_6.mat,-90.0,-40.0,176
2866,480_8.mat,-40.0,40.0,279
2867,481_13.mat,-60.0,30.0,240
2868,481_37.mat,120.0,50.0,584
2869,483_21.mat,150.0,50.0,641
2870,483_23.mat,-110.0,-70.0,135
2871,483_7.mat,-30.0,-70.0,287
2872,484_11.mat,80.0,20.0,505
2873,484_22.mat,170.0,80.0,682
2874,485_5.mat,-60.0,-40.0,233
2875,486_18.mat,-50.0,-30.0,253
2876,486_27.mat,110.0,-70.0,553
2877,486_6.mat,-70.0,50.0,223
2878,486_9.mat,40.0,-10.0,426
2879,488_8.mat,-100.0,50.0,166
2880,48_1.mat,90.0,-40.0,518
2881,48_12.mat,160.0,-20.0,653
2882,48_16.mat,-120.0,50.0,128
2883,48_2.mat,-160.0,50.0,52
2884,48_24.mat,0.0,60.0,357
2885,48_3.mat,0.0,-0.0,351
2886,48_4.mat,30.0,30.0,411
2887,48_6.mat,-50.0,-20.0,254
2888,48_8.mat,-50.0,70.0,263
2889,490_10.mat,150.0,30.0,639
2890,490_14.mat,-130.0,-50.0,99
2891,490_35.mat,-170.0,40.0,32
2892,490_5.mat,30.0,-20.0,406
2893,490_7.mat,-100.0,20.0,163
2894,492_12.mat,100.0,-30.0,538
2895,492_6.mat,70.0,-0.0,484
2896,493_17.mat,100.0,-30.0,538
2897,493_29.mat,-60.0,50.0,242
2898,494_13.mat,-100.0,20.0,163
2899,494_19.mat,-160.0,20.0,49
2900,494_26.mat,90.0,20.0,524
2901,494_38.mat,40.0,-60.0,421
2902,495_11.mat,-40.0,-20.0,273
2903,495_15.mat,-50.0,40.0,260
2904,495_33.mat,-70.0,-50.0,213
2905,495_5.mat,100.0,60.0,547
2906,495_9.mat,-50.0,20.0,258
2907,496_16.mat,-30.0,60.0,300
2908,496_31.mat,-10.0,0.0,332
2909,496_8.mat,-80.0,50.0,204
2910,497_7.mat,90.0,50.0,527
2911,498_6.mat,120.0,80.0,587
2912,49_1.mat,-80.0,40.0,203
2913,49_7.mat,100.0,30.0,544
2914,4_1.mat,-90.0,40.0,184
2915,4_2.mat,-120.0,-20.0,121
2916,4_4.mat,90.0,-80.0,514
2917,500_10.mat,-140.0,70.0,92
2918,500_20.mat,110.0,-50.0,555
2919,500_25.mat,50.0,50.0,451
2920,500_5.mat,-50.0,-20.0,254
2921,504_12.mat,-100.0,-20.0,159
2922,504_14.mat,150.0,40.0,640
2923,504_18.mat,70.0,10.0,485
2924,504_21.mat,-80.0,40.0,203
2925,504_24.mat,-40.0,30.0,278
2926,504_28.mat,0.0,60.0,357
2927,504_36.mat,-170.0,20.0,30
2928,504_6.mat,140.0,60.0,623
2929,504_7.mat,40.0,-60.0,421
2930,504_8.mat,-110.0,10.0,143
2931,504_9.mat,-50.0,40.0,260
2932,506_11.mat,70.0,40.0,488
2933,506_22.mat,-110.0,-70.0,135
2934,506_23.mat,-40.0,-30.0,272
2935,507_13.mat,-80.0,40.0,203
2936,507_39.mat,-150.0,80.0,74
2937,50_1.mat,90.0,-40.0,518
2938,50_10.mat,-100.0,80.0,169
2939,50_2.mat,100.0,30.0,544
2940,50_25.mat,30.0,40.0,412
2941,50_5.mat,50.0,-40.0,442
2942,510_10.mat,130.0,40.0,602
2943,510_15.mat,-90.0,-60.0,174
2944,510_17.mat,-30.0,-70.0,287
2945,510_30.mat,70.0,-20.0,482
2946,510_34.mat,20.0,-80.0,381
2947,510_6.mat,-10.0,-90.0,323
2948,511_7.mat,-70.0,50.0,223
2949,512_16.mat,40.0,10.0,428
2950,512_32.mat,-120.0,50.0,128
2951,512_8.mat,100.0,70.0,548
2952,513_19.mat,-130.0,-10.0,103
2953,513_27.mat,110.0,-40.0,556
2954,513_9.mat,-70.0,-20.0,216
2955,516_12.mat,-90.0,20.0,182
2956,516_6.mat,160.0,70.0,662
2957,517_11.mat,30.0,-70.0,401
2958,518_14.mat,120.0,80.0,587
2959,518_37.mat,-140.0,70.0,92
2960,518_7.mat,60.0,30.0,468
2961,51_1.mat,-50.0,20.0,258
2962,51_17.mat,120.0,30.0,582
2963,51_3.mat,90.0,30.0,525
2964,520_10.mat,-100.0,-40.0,157
2965,520_13.mat,-110.0,20.0,144
2966,520_20.mat,-50.0,30.0,259
2967,520_26.mat,130.0,-50.0,593
2968,520_40.mat,90.0,-40.0,518
2969,520_8.mat,40.0,-10.0,426
2970,522_18.mat,-100.0,50.0,166
2971,522_29.mat,-110.0,-50.0,137
2972,522_6.mat,-40.0,70.0,282
2973,522_9.mat,100.0,-60.0,535
2974,525_15.mat,-0.0,-40.0,347
2975,525_21.mat,130.0,60.0,604
2976,525_25.mat,60.0,0.0,465
2977,525_35.mat,100.0,-60.0,535
2978,525_7.mat,40.0,60.0,433
2979,527_17.mat,80.0,20.0,505
2980,527_31.mat,60.0,20.0,467
2981,528_11.mat,70.0,-20.0,482
2982,528_12.mat,110.0,10.0,561
2983,528_16.mat,-80.0,50.0,204
2984,528_22.mat,-30.0,70.0,301
2985,528_24.mat,80.0,-40.0,499
2986,528_33.mat,-90.0,30.0,183
2987,528_6.mat,-120.0,70.0,130
2988,528_8.mat,-50.0,-60.0,250
2989,529_23.mat,120.0,20.0,581
2990,52_1.mat,-80.0,-30.0,196
2991,52_13.mat,-70.0,40.0,222
2992,52_2.mat,-120.0,60.0,129
2993,52_26.mat,100.0,0.0,541
2994,52_4.mat,-140.0,-50.0,80
2995,530_10.mat,90.0,-0.0,522
2996,531_9.mat,40.0,30.0,430
2997,532_14.mat,120.0,-60.0,573
2998,532_19.mat,140.0,-20.0,615
2999,532_28.mat,-50.0,-20.0,254
3000,532_38.mat,150.0,80.0,644
3001,532_7.mat,-80.0,0.0,199
3002,533_13.mat,-140.0,10.0,86
3003,534_6.mat,-30.0,-40.0,290
3004,536_8.mat,-140.0,-10.0,84
3005,539_11.mat,-10.0,80.0,340
3006,539_7.mat,-170.0,80.0,36
3007,53_1.mat,80.0,50.0,508
3008,540_10.mat,170.0,80.0,682
3009,540_12.mat,110.0,-10.0,559
3010,540_15.mat,50.0,30.0,449
3011,540_18.mat,-90.0,-10.0,179
3012,540_20.mat,-160.0,-70.0,40
3013,540_27.mat,80.0,-70.0,496
3014,540_30.mat,110.0,-60.0,554
3015,540_36.mat,60.0,30.0,468
3016,540_6.mat,30.0,60.0,414
3017,540_9.mat,-0.0,50.0,356
3018,544_16.mat,-60.0,20.0,239
3019,544_17.mat,170.0,70.0,681
3020,544_32.mat,-130.0,50.0,109
3021,544_34.mat,-180.0,70.0,16
3022,544_8.mat,80.0,70.0,510
3023,546_13.mat,-110.0,30.0,145
3024,546_14.mat,-120.0,-20.0,121
3025,546_21.mat,-140.0,70.0,92
3026,546_26.mat,-100.0,-10.0,160
3027,546_39.mat,100.0,-50.0,536
3028,546_6.mat,-140.0,-80.0,77
3029,546_7.mat,120.0,-40.0,575
3030,549_9.mat,-30.0,50.0,299
3031,54_1.mat,90.0,-10.0,521
3032,54_18.mat,-60.0,30.0,240
3033,54_2.mat,100.0,10.0,542
3034,54_27.mat,-100.0,-50.0,156
3035,54_3.mat,40.0,50.0,432
3036,54_6.mat,-140.0,80.0,93
3037,54_9.mat,90.0,-10.0,521
3038,550_10.mat,-110.0,30.0,145
3039,550_11.mat,40.0,-20.0,425
3040,550_22.mat,-20.0,-60.0,307
3041,550_25.mat,80.0,-40.0,499
3042,551_19.mat,-160.0,-50.0,42
3043,551_29.mat,-70.0,-20.0,216
3044,552_12.mat,-60.0,-0.0,237
3045,552_23.mat,-100.0,-0.0,161
3046,552_24.mat,60.0,0.0,465
3047,552_6.mat,-160.0,10.0,48
3048,552_8.mat,120.0,-0.0,579
3049,553_7.mat,-70.0,50.0,223
3050,555_15.mat,40.0,-30.0,424
3051,555_37.mat,130.0,40.0,602
3052,558_18.mat,-20.0,-50.0,308
3053,558_31.mat,70.0,-70.0,477
3054,558_6.mat,30.0,60.0,414
3055,558_9.mat,-20.0,40.0,317
3056,559_13.mat,-90.0,-0.0,180
3057,55_1.mat,140.0,-80.0,609
3058,55_11.mat,90.0,40.0,526
3059,55_5.mat,-130.0,20.0,106
3060,560_10.mat,-120.0,-10.0,122
3061,560_14.mat,-170.0,-40.0,24
3062,560_16.mat,40.0,-50.0,422
3063,560_20.mat,-100.0,30.0,164
3064,560_28.mat,80.0,-40.0,499
3065,560_35.mat,170.0,-20.0,672
3066,560_40.mat,-90.0,-20.0,178
3067,560_7.mat,-50.0,40.0,260
3068,560_8.mat,-120.0,60.0,129
3069,561_11.mat,90.0,60.0,528
3070,561_17.mat,-100.0,40.0,165
3071,561_33.mat,-80.0,-50.0,194
3072,564_12.mat,110.0,-40.0,556
3073,564_6.mat,-70.0,-80.0,210
3074,567_21.mat,80.0,-10.0,502
3075,567_27.mat,-100.0,10.0,162
3076,567_7.mat,-50.0,-10.0,255
3077,567_9.mat,-70.0,50.0,223
3078,568_8.mat,-120.0,40.0,127
3079,56_1.mat,-160.0,60.0,53
3080,56_14.mat,-130.0,-40.0,100
3081,56_2.mat,0.0,-70.0,344
3082,56_28.mat,50.0,80.0,454
3083,56_4.mat,150.0,60.0,642
3084,56_7.mat,-40.0,-20.0,273
3085,56_8.mat,50.0,20.0,448
3086,570_10.mat,-100.0,20.0,163
3087,570_15.mat,-120.0,20.0,125
3088,570_19.mat,130.0,10.0,599
3089,570_30.mat,100.0,-40.0,537
3090,570_38.mat,80.0,10.0,504
3091,570_6.mat,-130.0,-50.0,99
3092,572_11.mat,-40.0,-20.0,273
3093,572_13.mat,20.0,0.0,389
3094,572_22.mat,60.0,-50.0,460
3095,572_26.mat,-90.0,40.0,184
3096,574_14.mat,100.0,-60.0,535
3097,574_7.mat,20.0,60.0,395
3098,575_23.mat,140.0,10.0,618
3099,575_25.mat,50.0,50.0,451
3100,576_12.mat,110.0,-60.0,554
3101,576_16.mat,-120.0,90.0,132
3102,576_18.mat,-100.0,40.0,165
3103,576_24.mat,110.0,50.0,565
3104,576_32.mat,-100.0,-40.0,157
3105,576_36.mat,-180.0,-40.0,5
3106,576_6.mat,-30.0,60.0,300
3107,576_8.mat,-100.0,-50.0,156
3108,576_9.mat,-100.0,50.0,166
3109,578_17.mat,-100.0,-20.0,159
3110,578_34.mat,90.0,40.0,526
3111,57_1.mat,60.0,-80.0,457
3112,57_19.mat,80.0,-20.0,501
3113,57_3.mat,160.0,-30.0,652
3114,580_10.mat,-100.0,60.0,167
3115,580_20.mat,160.0,20.0,657
3116,580_29.mat,50.0,0.0,446
3117,581_7.mat,40.0,40.0,431
3118,582_6.mat,140.0,-50.0,612
3119,583_11.mat,60.0,60.0,471
3120,584_8.mat,-80.0,-20.0,197
3121,585_13.mat,-80.0,10.0,200
3122,585_15.mat,-10.0,-50.0,327
3123,585_39.mat,100.0,90.0,550
3124,585_9.mat,-30.0,30.0,297
3125,588_12.mat,-120.0,10.0,124
3126,588_14.mat,-150.0,40.0,70
3127,588_21.mat,-70.0,60.0,224
3128,588_28.mat,80.0,-0.0,503
3129,588_6.mat,130.0,70.0,605
3130,588_7.mat,-150.0,60.0,72
3131,589_19.mat,110.0,20.0,562
3132,589_31.mat,-60.0,50.0,242
3133,58_1.mat,-110.0,-40.0,138
3134,58_2.mat,-100.0,-20.0,159
3135,58_29.mat,-70.0,-30.0,215
3136,590_10.mat,130.0,60.0,604
3137,592_16.mat,-50.0,40.0,260
3138,592_37.mat,110.0,-20.0,558
3139,592_8.mat,30.0,-10.0,407
3140,594_11.mat,-100.0,30.0,164
3141,594_18.mat,-120.0,-50.0,118
3142,594_22.mat,90.0,0.0,522
3143,594_27.mat,110.0,-30.0,557
3144,594_33.mat,-50.0,0.0,256
3145,594_6.mat,70.0,40.0,488
3146,594_9.mat,70.0,-60.0,478
3147,595_17.mat,-100.0,-70.0,154
3148,595_35.mat,90.0,70.0,529
3149,595_7.mat,-70.0,-60.0,212
3150,598_13.mat,-90.0,-10.0,179
3151,598_23.mat,80.0,-60.0,497
3152,598_26.mat,-140.0,-50.0,80
3153,59_1.mat,80.0,40.0,507
3154,5_1.mat,-90.0,10.0,181
3155,5_5.mat,20.0,-40.0,385
3156,600_10.mat,-110.0,60.0,148
3157,600_12.mat,-90.0,-30.0,177
3158,600_15.mat,-60.0,-70.0,230
3159,600_20.mat,40.0,-60.0,421
3160,600_24.mat,110.0,-30.0,557
3161,600_25.mat,70.0,50.0,489
3162,600_30.mat,90.0,-40.0,518
3163,600_40.mat,-90.0,20.0,182
3164,600_6.mat,-130.0,-60.0,98
3165,600_8.mat,110.0,20.0,562
3166,602_14.mat,160.0,-40.0,651
3167,602_7.mat,40.0,-50.0,422
3168,603_9.mat,20.0,50.0,394
3169,605_11.mat,-40.0,50.0,280
3170,608_16.mat,40.0,30.0,430
3171,608_19.mat,-170.0,-0.0,28
3172,608_32.mat,40.0,60.0,433
3173,608_38.mat,170.0,-70.0,667
3174,608_8.mat,50.0,-80.0,438
3175,609_21.mat,-110.0,-80.0,134
3176,609_29.mat,100.0,-10.0,540
3177,609_7.mat,-60.0,-40.0,233
3178,60_1.mat,100.0,50.0,546
3179,60_10.mat,-120.0,60.0,129
3180,60_12.mat,130.0,0.0,598
3181,60_15.mat,120.0,-80.0,571
3182,60_2.mat,110.0,-40.0,556
3183,60_20.mat,140.0,-60.0,611
3184,60_3.mat,-110.0,-40.0,138
3185,60_30.mat,100.0,-60.0,535
3186,60_4.mat,40.0,-70.0,420
3187,60_5.mat,-120.0,20.0,125
3188,60_6.mat,-110.0,50.0,147
3189,610_10.mat,-90.0,-40.0,176
3190,611_13.mat,-110.0,-20.0,140
3191,612_12.mat,-80.0,-20.0,197
3192,612_17.mat,170.0,-30.0,671
3193,612_18.mat,-30.0,50.0,299
3194,612_34.mat,80.0,-60.0,497
3195,612_36.mat,40.0,80.0,435
3196,612_9.mat,50.0,-20.0,444
3197,615_15.mat,-70.0,30.0,221
3198,616_11.mat,100.0,-20.0,539
3199,616_14.mat,-80.0,40.0,203
3200,616_22.mat,70.0,-30.0,481
3201,616_28.mat,90.0,-10.0,521
3202,616_7.mat,-60.0,50.0,242
3203,616_8.mat,-130.0,30.0,107
3204,61_1.mat,-100.0,20.0,163
3205,620_10.mat,90.0,-50.0,517
3206,620_20.mat,70.0,0.0,484
3207,620_31.mat,-70.0,-20.0,216
3208,621_23.mat,150.0,0.0,636
3209,621_27.mat,-110.0,-10.0,141
3210,621_9.mat,-60.0,20.0,239
3211,623_7.mat,-80.0,-40.0,195
3212,624_12.mat,-90.0,-40.0,176
3213,624_13.mat,-60.0,30.0,240
3214,624_16.mat,110.0,20.0,562
3215,624_24.mat,-110.0,-0.0,142
3216,624_26.mat,110.0,40.0,564
3217,624_39.mat,100.0,40.0,545
3218,624_8.mat,-60.0,-10.0,236
3219,625_25.mat,60.0,-20.0,463
3220,627_11.mat,70.0,50.0,489
3221,627_19.mat,-120.0,20.0,125
3222,627_33.mat,40.0,-40.0,423
3223,629_17.mat,70.0,30.0,487
3224,629_37.mat,-120.0,70.0,130
3225,62_1.mat,90.0,-50.0,517
3226,62_2.mat,90.0,-80.0,514
3227,62_31.mat,60.0,-40.0,461
3228,630_10.mat,120.0,-40.0,575
3229,630_14.mat,150.0,30.0,639
3230,630_15.mat,-80.0,40.0,203
3231,630_18.mat,-50.0,-30.0,253
3232,630_21.mat,-160.0,50.0,52
3233,630_30.mat,20.0,-30.0,386
3234,630_35.mat,0.0,50.0,356
3235,630_7.mat,-30.0,-30.0,291
3236,630_9.mat,-60.0,40.0,241
3237,632_8.mat,-80.0,70.0,206
3238,636_12.mat,150.0,-50.0,631
3239,637_13.mat,-30.0,-10.0,293
3240,637_7.mat,90.0,-10.0,521
3241,638_11.mat,50.0,30.0,449
3242,638_22.mat,90.0,-30.0,519
3243,638_29.mat,60.0,40.0,469
3244,639_9.mat,-40.0,-30.0,272
3245,63_1.mat,-160.0,80.0,55
3246,63_21.mat,80.0,50.0,508
3247,63_3.mat,90.0,10.0,523
3248,63_7.mat,0.0,-10.0,350
3249,63_9.mat,60.0,40.0,469
3250,640_10.mat,140.0,50.0,622
3251,640_16.mat,-90.0,60.0,186
3252,640_20.mat,40.0,40.0,431
3253,640_32.mat,170.0,50.0,679
3254,640_40.mat,80.0,-80.0,495
3255,640_8.mat,110.0,50.0,565
3256,644_14.mat,120.0,20.0,581
3257,644_23.mat,70.0,10.0,485
3258,644_28.mat,20.0,70.0,396
3259,644_7.mat,50.0,10.0,447
3260,645_15.mat,-100.0,-20.0,159
3261,646_17.mat,120.0,20.0,581
3262,646_19.mat,-150.0,-30.0,63
3263,646_34.mat,-150.0,-70.0,59
3264,646_38.mat,-40.0,-70.0,268
3265,648_12.mat,-70.0,20.0,220
3266,648_18.mat,40.0,-40.0,423
3267,648_24.mat,100.0,-20.0,539
3268,648_27.mat,-90.0,20.0,182
3269,648_36.mat,160.0,40.0,659
3270,648_8.mat,-130.0,-30.0,101
3271,648_9.mat,10.0,50.0,375
3272,649_11.mat,-70.0,50.0,223
3273,64_1.mat,-80.0,-10.0,198
3274,64_16.mat,-60.0,30.0,240
3275,64_2.mat,-120.0,60.0,129
3276,64_32.mat,-140.0,10.0,86
3277,64_4.mat,-80.0,80.0,207
3278,64_8.mat,110.0,-40.0,556
3279,650_10.mat,-110.0,-20.0,140
3280,650_13.mat,120.0,30.0,582
3281,650_25.mat,-70.0,70.0,225
3282,650_26.mat,120.0,-50.0,574
3283,651_21.mat,140.0,-0.0,617
3284,651_31.mat,60.0,20.0,467
3285,651_7.mat,-50.0,-20.0,254
3286,656_16.mat,-50.0,40.0,260
3287,656_8.mat,20.0,-10.0,388
3288,657_9.mat,110.0,20.0,562
3289,658_14.mat,-130.0,-60.0,98
3290,658_7.mat,-40.0,40.0,279
3291,65_1.mat,-70.0,60.0,224
3292,65_13.mat,-90.0,-10.0,179
3293,65_5.mat,-80.0,-40.0,195
